OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
SWC-BV-087	65	20241029_BRUV 10_L33_GX010083.MP4	95374	20241029_BRUV 10_R34_GX010080.MP4	95211	53.03854	1	46.63103	212.29276	131.40128	-1366.33458	1.08407	0.94334	4.70340	0.08657	1388.95813	10.39616	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
SWC-BV-088	0	20241023_BRUV 6_L95_GX010059.MP4	4185	20241023_BRUV 6_R96_GX010056.MP4	3980	2.32733		-1.00000	-30.01940	-23.04048	-1088.41240	0.68469	0.66978	3.02873	3.56285	1089.07005	2.20564								sync		
SWC-BV-088	1	20241023_BRUV 6_L95_GX010059.MP4	11856	20241023_BRUV 6_R96_GX010056.MP4	11651	6.59325	1	0.79802	1440.71078	-859.19717	-4910.02542	17.50813	10.51341	59.85603	4.81017	5188.66235	19.03166	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-088	2	20241023_BRUV 6_L95_GX010059.MP4	19423	20241023_BRUV 6_R96_GX010056.MP4	19218	10.80135	1	5.00611	-1114.01464	-439.25797	-1965.62367	5.88658	2.60173	10.64691	1.94370	2301.66300	31.47165	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-088	16	20241023_BRUV 6_L95_GX010059.MP4	54714	20241023_BRUV 6_R96_GX010056.MP4	54509	30.42706	1	24.63183	-241.42329	-208.33032	-847.68113	0.71943	0.70078	1.94792	6.76677	905.67655	20.83048	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
SWC-BV-088	17	20241023_BRUV 6_L95_GX010059.MP4	73428	20241023_BRUV 6_R96_GX010056.MP4	73223	40.83413	1	35.03889	88.44022	-519.92790	-1246.52534	0.82633	1.78060	3.98037	19.93148	1353.50364	23.25527	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
SWC-BV-088	68	20241023_BRUV 6_L95_GX020059.MP4	20400	20241023_BRUV 6_R96_GX020056.MP4	8675	63.66360	1	57.86837	-604.18943	-311.09809	-936.44916	1.55424	0.98793	2.43376	7.37346	1157.04966	36.11897	Parascylliidae	Parascyllium	variolatum	37013004	1	AD	Passing			
SWC-BV-089	0	20241029_BRUV 4_L21_GX010082.MP4	3425	20241029_BRUV 4_R22_GX010087.MP4	3212	1.90468		-1.00000	0.96036	-20.81934	-905.54460	0.56839	0.55946	2.44810	1.13319	905.78441	1.06145								Sync		
SWC-BV-089	3	20241029_BRUV 4_L21_GX010082.MP4	30061	20241029_BRUV 4_R22_GX010087.MP4	29848	16.71726	1	13.30329	-236.37037	-16.10936	-1512.80879	1.34848	0.92326	6.70395	1.55992	1531.24815	8.88689	Scyliorhinidae	Aulohalaelurus	labiosus	37015029	1	AD	Passing			
SWC-BV-089	5	20241029_BRUV 4_L21_GX010082.MP4	32787	20241029_BRUV 4_R22_GX010087.MP4	32574	18.23321	1	14.81925	1086.03358	47.69928	-1365.69596	4.15972	0.86078	5.58171	2.00872	1745.52846	38.53146	Labridae	Pictilabrus	laticlavius	37384020	1	AD	Passing			
SWC-BV-089	6	20241029_BRUV 4_L21_GX010082.MP4	32795	20241029_BRUV 4_R22_GX010087.MP4	32582	18.23766	1	14.82370	981.18759	56.87697	-1603.06875	4.71853	1.02559	8.03611	0.13938	1880.37057	31.52812	Labridae	Pictilabrus	laticlavius	37384020	1	AD	Passing			
SWC-BV-089	28	20241029_BRUV 4_L21_GX010082.MP4	84443	20241029_BRUV 4_R22_GX010087.MP4	84230	46.95969	1	43.54572	-1136.30476	598.61208	-1729.08529	5.38361	3.07041	8.64355	0.53674	2153.89435	36.72496	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
SWC-BV-089	32	20241029_BRUV 4_L21_GX010082.MP4	103184	20241029_BRUV 4_R22_GX010087.MP4	102971	57.38177	1	53.96780	-198.06978	193.81604	-1308.86821	1.07352	1.07231	5.06098	2.71738	1337.88351	12.13582	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-090	0	20241026_BRUV 7_L27_GX010067.MP4	1352	20241026_BRUV 7_R28_GX010064.MP4	1198	0.75186		-1.00000	21.64352	-28.09608	-980.28423	0.61823	0.60755	2.55402	1.04174	980.92559	1.85202								Sync		
SWC-BV-090	1	20241026_BRUV 7_L27_GX010067.MP4	48496	20241026_BRUV 7_R28_GX010064.MP4	48342	26.96916	1	17.44354	354.03690	-392.53623	-1099.28907	1.15893	1.32948	3.22118	26.90688	1219.78001	25.46784	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-090	11	20241026_BRUV 7_L27_GX010067.MP4	65944	20241026_BRUV 7_R28_GX010064.MP4	65790	36.67219	1	27.14656	2719.93710	-124.41966	-4816.41761	32.71032	3.41415	59.33813	14.23919	5532.75851	29.46813	Aracanidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
SWC-BV-090	12	20241026_BRUV 7_L27_GX010067.MP4	80297	20241026_BRUV 7_R28_GX010064.MP4	80143	44.65405	1	35.12843	-164.07931	-514.64154	-3222.00498	2.36272	4.77244	26.57475	0.51138	3266.97016	9.24282	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
SWC-BV-091	0	20241028_BRUV 10_L33_GX010082.MP4	1006	20241028_BRUV 10_R34_GX010079.MP4	1793	0.55945		-1.00000	17.45690	-20.55984	-963.82884	0.60657	0.59378	2.36552	1.16034	964.20614	1.54491								sync		
SWC-BV-091	2	20241028_BRUV 10_L33_GX010082.MP4	10175	20241028_BRUV 10_R34_GX010079.MP4	10962	5.65843	1	3.30775	33.58934	49.30111	-1415.19572	0.87903	0.87730	5.00440	1.18364	1416.45253	2.47795	Labridae	Pictilabrus	laticlavius	37384020	1	AD	Passing			
SWC-BV-091	29	20241028_BRUV 10_L33_GX010082.MP4	38687	20241028_BRUV 10_R34_GX010079.MP4	39474	21.51427	1	19.16359	-100.20710	-100.39596	-1279.70647	0.84674	0.84561	4.12175	0.67287	1287.54397	6.27071	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
SWC-BV-091	30	20241028_BRUV 10_L33_GX010082.MP4	69650	20241028_BRUV 10_R34_GX010079.MP4	70437	38.73314	1	36.38246	3236.43493	3334.74506	-8222.10880	66.68386	68.89913	170.48480	7.07972	9444.47504	29.53007	Scombridae		spp		2	AD	Passing			
SWC-BV-091	31	20241028_BRUV 10_L33_GX010082.MP4	75354	20241028_BRUV 10_R34_GX010079.MP4	76141	41.90520	1	39.55452	-396.69444	6.81866	-935.33408	1.06965	0.58243	2.31058	0.50548	1016.00335	22.98729	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
SWC-BV-091	56	20241028_BRUV 10_L33_GX010082.MP4	101802	20241028_BRUV 10_R34_GX010079.MP4	102589	56.61322	1	54.26254	18.45721	47.79677	-1437.12569	0.88726	0.88967	5.15774	0.34814	1438.03875	2.11401	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
SWC-BV-091	57	20241028_BRUV 10_L33_GX010082.MP4	101988	20241028_BRUV 10_R34_GX010079.MP4	102775	56.71666	1	54.36598	36.09130	51.23633	-1427.76321	0.88764	0.88627	5.09211	1.22261	1429.13804	2.57684	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
SWC-BV-092	0	20241023_BRUV 3_L19_GX010060.MP4	5190	20241023_BRUV 3_R20_GX010076.MP4	3055	2.88622		-1.00000	67.30786	78.60477	-939.45447	0.60726	0.60729	2.34335	0.10356	945.13690	6.34171								Sync		
SWC-BV-092	29	20241023_BRUV 3_L19_GX020060.MP4	28866	20241023_BRUV 3_R20_GX020076.MP4	26731	55.55884	1	50.28301	-3293.40139	1290.08633	-5192.38548	41.61199	16.67842	66.77590	0.94672	6282.64931	34.28949	Aracanidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
SWC-BV-092	42	20241023_BRUV 3_L19_GX020060.MP4	37517	20241023_BRUV 3_R20_GX020076.MP4	35382	60.36975	1	55.09393	-3273.33225	881.19537	-11996.98047	99.74435	27.39966	366.68825	11.90665	12466.70564	15.79733	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-094	0	20241027_BRUV 3_L19_GX010071.MP4	1600	20241027_BRUV 3_R20_GX010087.MP4	1470	0.88978		-1.00000	51.92859	-25.14059	-1065.15828	0.67516	0.65518	2.97966	1.62390	1066.71964	3.06925								Sync		
SWC-BV-094	2	20241027_BRUV 3_L19_GX010071.MP4	16941	20241027_BRUV 3_R20_GX010087.MP4	16811	9.42108	1	2.27950	48.54199	-217.53723	-1521.50500	0.95035	1.25758	5.98593	2.53111	1537.74388	8.26274	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
SWC-BV-094	5	20241027_BRUV 3_L19_GX010071.MP4	19740	20241027_BRUV 3_R20_GX010087.MP4	19610	10.97763	1	3.83605	99.47464	-29.79197	-1485.49714	0.97780	0.91054	5.71594	5.69069	1489.12206	3.97826	Serranidae	Caesioperca	sp1		4	AD	Passing			
SWC-BV-094	19	20241027_BRUV 3_L19_GX010071.MP4	54456	20241027_BRUV 3_R20_GX010087.MP4	54326	30.28359	1	23.14201	-261.04494	17.83744	-1042.12282	0.92050	0.63786	2.86492	0.87806	1074.46852	14.09950	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
SWC-BV-094	20	20241027_BRUV 3_L19_GX010071.MP4	60269	20241027_BRUV 3_R20_GX010087.MP4	60139	33.51626	1	26.37468	-2021.48380	2043.35082	-5560.37764	28.72118	29.22987	79.62903	10.70943	6259.35131	27.38770	Aracanidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
SWC-BV-094	22	20241027_BRUV 3_L19_GX010071.MP4	103020	20241027_BRUV 3_R20_GX010087.MP4	102890	57.29057	1	50.14899	2407.53063	325.96026	-4504.45577	29.47170	4.84406	55.84118	19.98370	5117.86827	28.35028	Neosebastidae	Neosebastes	pandus	37287003	1	AD	Passing			
SWC-BV-095	0	20241028_BRUV 3_L19_GX010074.MP4	2000	20241028_BRUV 3_R20_GX010090.MP4	1813	1.11222		-1.00000	63.26291	-11.58936	-999.18125	0.64093	0.61302	2.63515	1.46845	1001.24906	3.67049								Sync		
SWC-BV-095	1	20241028_BRUV 3_L19_GX010074.MP4	10743	20241028_BRUV 3_R20_GX010090.MP4	10556	5.97430	1	0.92481	-5007.69254	1818.43321	-9904.79811	125.96500	46.03881	251.17721	24.70560	11246.71995	28.30013	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-095	2	20241028_BRUV 3_L19_GX010074.MP4	19156	20241028_BRUV 3_R20_GX010090.MP4	18969	10.65286	1	5.60338	-868.90622	931.59399	-2631.02494	5.98788	6.50359	17.99254	1.49919	2923.21016	25.88932	Pentacerotidae	Parazanclistius	hutchinsi	37367010	1	AD	Passing			
SWC-BV-095	7	20241028_BRUV 3_L19_GX010074.MP4	62606	20241028_BRUV 3_R20_GX010090.MP4	62419	34.81589	1	29.76640	-3001.56086	957.99244	-5077.08397	37.98166	12.53449	65.27631	8.79710	5975.27395	31.84517	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
SWC-BV-095	14	20241028_BRUV 3_L19_GX010074.MP4	75289	20241028_BRUV 3_R20_GX010090.MP4	75102	41.86905	1	36.81956	5422.55071	808.91205	-7434.80670	107.59047	16.63623	149.43589	7.61380	9237.68075	36.41654	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
SWC-BV-095	16	20241028_BRUV 3_L19_GX010074.MP4	82400	20241028_BRUV 3_R20_GX010090.MP4	82213	45.82356	1	40.77407	56.39993	-116.66256	-1260.24046	0.79606	0.85745	4.13624	5.53683	1266.88480	5.80492	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-095	18	20241028_BRUV 3_L19_GX010074.MP4	97831	20241028_BRUV 3_R20_GX010090.MP4	97644	54.40491	1	49.35542	-26.90680	-98.30795	-1085.59145	0.67938	0.71817	3.08223	5.53112	1090.36564	5.29318	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
SWC-BV-096	0	20241024_BRUV 9_L31_GX010076.MP4	13000	20241024_BRUV 9_R32_GX010057.MP4	12829	7.22944		-1.00000	3.94863	54.38177	-411.70018	0.28862	0.27300	0.48677	14.21025	415.29509	7.63776								Sync		
SWC-BV-096	1	20241024_BRUV 9_L31_GX010076.MP4	21147	20241024_BRUV 9_R32_GX010057.MP4	20976	11.76008	1	3.31498	225.23967	2194.28299	-9481.58102	7.76280	51.28300	222.20298	4.44389	9734.78245	13.18970	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-096	2	20241024_BRUV 9_L31_GX010076.MP4	21147	20241024_BRUV 9_R32_GX010057.MP4	20976	11.76008	1	3.31498	2833.68322	1768.32585	-8657.53565	62.03348	38.88580	190.63983	4.24674	9279.52911	21.14692	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-096	5	20241024_BRUV 9_L31_GX010076.MP4	28317	20241024_BRUV 9_R32_GX010057.MP4	28146	15.74740	1	7.30229	-1510.11614	1153.45422	-3235.96475	12.38981	9.71383	27.05528	12.52536	3752.64910	30.47950	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
SWC-BV-096	6	20241024_BRUV 9_L31_GX010076.MP4	29107	20241024_BRUV 9_R32_GX010057.MP4	28936	16.18673	1	7.74162	1340.88323	396.25680	-7134.95008	23.96910	8.06779	126.76788	3.81692	7270.66021	11.11445	Monacanthidae	Meuschenia	spp		1	AD	Passing			
SWC-BV-097	0	20241024_BRUV 7_L27_GX010060.MP4	1001	20241024_BRUV 7_R28_GX010057.MP4	805	0.55667		-1.00000	43.47013	72.48614	-844.92224	0.54455	0.54327	1.92268	1.39049	849.13926	5.96162								Sync		
SWC-BV-097	1	20241024_BRUV 7_L27_GX010060.MP4	39110	20241024_BRUV 7_R28_GX010057.MP4	38914	21.74951	1	12.88843	928.81376	-141.26089	-2378.16291	5.71480	1.71918	14.83127	1.14004	2557.01163	21.51497	Gerreidae	Parequula	spp		6	AD	Passing			
SWC-BV-099	0	20241028_BRUV 8_L29_GX010020.MP4	2232	20241028_BRUV 8_R30_GX010066.MP4	2226	1.24124		-1.00000	29.80274	-14.26157	-831.70571	0.53142	0.51529	1.78565	1.77482	832.36170	2.12729								sync		
SWC-BV-099	4	20241028_BRUV 8_L29_GX010020.MP4	19500	20241028_BRUV 8_R30_GX010066.MP4	19494	10.84417	1	6.18896	1299.65134	441.56236	-3134.07855	10.44063	3.88242	25.34271	1.79283	3421.47911	23.79029	Chaetodontidae	Chelmonops	curiosus	37365066	1	AD	Passing			
SWC-BV-099	11	20241028_BRUV 8_L29_GX010020.MP4	24497	20241028_BRUV 8_R30_GX010066.MP4	24491	13.62305	1	8.96785	9.18569	-0.32696	-523.16981	0.35070	0.33066	0.74454	0.47301	523.25054	1.07711	Labridae		spp		16	AD	Passing			
SWC-BV-099	15	20241028_BRUV 8_L29_GX010020.MP4	39448	20241028_BRUV 8_R30_GX010066.MP4	39442	21.93747	1	17.28227	348.66914	-81.49955	-1869.25440	1.93200	1.22151	8.76494	0.76490	1903.24049	10.75590	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
SWC-BV-099	16	20241028_BRUV 8_L29_GX010020.MP4	42832	20241028_BRUV 8_R30_GX010066.MP4	42826	23.81935	1	19.16415	32.74664	9.56782	-734.75911	0.47513	0.45599	1.40993	2.10442	735.55071	2.80571	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-099	18	20241028_BRUV 8_L29_GX010020.MP4	54688	20241028_BRUV 8_R30_GX010066.MP4	54682	30.41260	1	25.75740	8.21484	-7.87749	-1167.23362	0.72591	0.71539	3.43818	2.31443	1167.28911	0.40468	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
SWC-BV-099	19	20241028_BRUV 8_L29_GX010020.MP4	56571	20241028_BRUV 8_R30_GX010066.MP4	56565	31.45976	1	26.80456	4384.12486	1044.88715	-6845.41203	76.82483	18.07929	121.23236	13.51450	8195.85296	33.46016	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
SWC-BV-099	20	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-2248.74903	441.90316	-3045.90264	17.18492	3.75688	23.99618	2.82275	3811.78088	37.04120	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	21	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1636.77928	307.60821	-2600.43350	10.98442	2.53930	17.88011	1.37321	3088.02908	32.71740	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	22	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1707.60494	361.52785	-3265.94505	14.40921	3.51014	27.98654	2.30059	3703.10871	28.21185	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	23	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1429.79216	427.40035	-3027.76646	11.17215	3.68968	23.95607	1.25837	3375.55127	26.36091	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	24	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1722.12554	414.08019	-3656.25812	16.20472	4.30351	34.81427	1.65120	4062.68412	25.94846	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	25	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1885.24039	278.21395	-4060.60835	19.67244	3.61892	42.82440	3.38717	4485.54060	25.20552	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	26	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1504.82344	400.65907	-3530.94859	13.63676	4.04139	32.28220	4.30487	3859.09565	23.91041	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	27	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1300.79084	356.26517	-3045.44897	10.19750	3.22418	24.07416	2.97678	3330.72681	24.00090	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	28	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1370.64497	285.20578	-3225.36154	11.36446	2.94485	26.95996	2.02260	3516.10111	23.55295	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	29	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1585.27562	172.43701	-4004.61017	16.21625	2.87106	41.21903	3.55266	4310.42178	21.76169	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	30	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1256.99434	410.06779	-3434.50193	11.03869	3.97749	30.25939	0.03181	3680.21655	21.18955	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	31	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1595.30498	502.87694	-3763.47055	15.38951	5.15056	36.63627	1.42687	4118.44555	24.09264	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	32	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1478.30181	380.52917	-3937.24454	14.84662	4.28288	39.74649	2.64115	4222.80396	21.30027	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	33	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1430.55098	397.36987	-4014.02566	14.61911	4.49361	41.17174	3.80328	4279.81085	20.41505	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	34	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1293.35275	388.84048	-3872.53804	12.74201	4.26187	38.19101	1.34685	4101.28140	19.35137	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	35	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1096.61154	317.28907	-3559.40927	9.94632	3.40627	32.14567	4.63764	3737.99727	17.90376	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	36	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1409.45689	247.56825	-4348.35925	15.53543	3.57101	47.97515	1.95120	4577.78188	18.29362	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	37	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1050.02835	191.28868	-4657.35199	12.35962	3.38065	54.11639	0.37100	4778.08314	12.98936	Labridae	Siphonognathus	spp		2	AD	Passing			
SWC-BV-099	38	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1050.04649	144.40518	-4859.56814	12.88335	3.25038	58.80717	0.73943	4973.81675	12.36847	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	39	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-992.00891	117.12717	-4410.18114	11.08515	2.85192	48.53097	2.56747	4521.89100	12.81815	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	40	20241028_BRUV 8_L29_GX010020.MP4	58277	20241028_BRUV 8_R30_GX010066.MP4	58271	32.40849	1	27.75328	-1028.30365	93.15613	-4789.90911	12.44542	3.01068	57.11923	8.86885	4899.93017	12.20964	Labridae	Siphonognathus	spp		1	AD	Passing			
SWC-BV-099	48	20241028_BRUV 8_L29_GX010020.MP4	68969	20241028_BRUV 8_R30_GX010066.MP4	68963	38.35443	1	33.69922	29.84480	-86.33346	-980.47580	0.61928	0.64442	2.45118	0.85809	984.72178	4.92664	Parascylliidae	Parascyllium	variolatum	37013004	1	AD	Passing			
SWC-BV-099	49	20241028_BRUV 8_L29_GX010020.MP4	85772	20241028_BRUV 8_R30_GX010066.MP4	85766	47.69876	1	43.04356	261.79305	109.62172	-1472.22450	1.28567	0.97001	5.47789	2.79009	1499.33235	11.08104	Dasyatidae	Bathytoshia	brevicaudata	37035001	1	AD	Passing			
SWC-BV-099	58	20241028_BRUV 8_L29_GX010020.MP4	90872	20241028_BRUV 8_R30_GX010066.MP4	90866	50.53493	1	45.87972	2146.66106	549.31432	-3626.61683	20.03990	5.42181	34.34231	7.31838	4249.97054	31.53128	Microcanthidae	Tilodon	sexfasciatus	37361003	1	AD	Passing			
SWC-BV-100	0	20241023_BRUV 4_L21_GX010065.MP4	2008	20241023_BRUV 4_R22_GX010070.MP4	1881	1.11667		-1.00000	-14.57490	-60.61934	-503.62975	0.33741	0.33209	0.80683	2.31758	507.47420	6.80708								Sync		
SWC-BV-100	1	20241023_BRUV 4_L21_GX010065.MP4	11301	20241023_BRUV 4_R22_GX010070.MP4	11174	6.28461	1	0.20965	-155.34898	109.75294	-359.50854	0.27827	0.26050	0.39396	1.34359	406.72522	28.03152	Unknown	Unknown	Unknown	0	1	AD	Passing			
SWC-BV-100	23	20241023_BRUV 4_L21_GX010065.MP4	39572	20241023_BRUV 4_R22_GX010070.MP4	39445	22.00643	1	15.93147	-603.55279	-15.27090	-966.70290	1.72683	0.60006	2.85155	2.66443	1139.74720	31.98090	Labridae	Coris	auricularis	37384088	1	AD	Passing			
SWC-BV-100	24	20241023_BRUV 4_L21_GX010065.MP4	67057	20241023_BRUV 4_R22_GX010070.MP4	66930	37.29114	1	31.21618	1535.82232	557.81827	-2610.53575	11.87434	4.59261	20.87294	12.66965	3079.74160	32.13194	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
SWC-BV-100	59	20241023_BRUV 4_L21_GX020065.MP4	14980	20241023_BRUV 4_R22_GX020070.MP4	14853	47.83668	1	41.76172	-1592.80792	1103.97293	-2821.69581	12.60790	8.98188	23.16907	0.14550	3423.12146	34.62908	Aracanidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
SWC-BV-101	0	20241029_BRUV 10_L33_GX010084.MP4	1152	20241029_BRUV 10_R34_GX010081.MP4	1000	0.64064		-1.00000	14.18405	-13.13354	-977.19025	0.61405	0.60048	2.42949	3.77996	977.38143	1.08234								Sync		
SWC-BV-101	1	20241029_BRUV 10_L33_GX010084.MP4	19736	20241029_BRUV 10_R34_GX010081.MP4	19584	10.97541	1	4.35824	23.54702	229.64313	-1448.58261	0.89817	1.20296	5.25643	1.39711	1466.86128	9.13131	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
SWC-BV-101	3	20241029_BRUV 10_L33_GX010084.MP4	55983	20241029_BRUV 10_R34_GX010081.MP4	55831	31.13277	1	24.51560	-688.53534	-111.62134	-1109.11502	2.02504	0.76840	3.21749	0.01734	1310.21997	32.15359	Trygonorrhinidae	Aptychotrema	vincentiana	37027001	1	AD	Passing			
SWC-BV-102	0	20241027_BRUV 1_L15_GX013121.MP4	3535	20241027_BRUV 1_R16_GX010078.MP4	3335	1.96585		-1.00000	-12.27144	81.20657	-1022.92896	0.64021	0.65835	2.74744	1.88245	1026.22061	4.80248								Sync		
SWC-BV-102	7	20241027_BRUV 1_L15_GX013121.MP4	21360	20241027_BRUV 1_R16_GX010078.MP4	21160	11.87853	1	7.54698	57.77052	-33.66850	-1519.55720	0.95577	0.93487	5.95111	5.94589	1521.02764	2.41868	Gerreidae	Parequula	spp		2	AD	Passing			
SWC-BV-102	39	20241027_BRUV 1_L15_GX013121.MP4	66523	20241027_BRUV 1_R16_GX010078.MP4	66323	36.99418	1	32.66263	125.80205	697.12118	-5929.49568	4.02914	10.69723	88.80457	4.46341	5971.66000	7.02387	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
SWC-BV-102	42	20241027_BRUV 1_L15_GX013121.MP4	112779	20241027_BRUV 1_R16_GX010078.MP4	112579	62.71766	1	58.38611	-803.30312	4.65797	-3763.83190	7.89407	2.27188	36.19158	0.35668	3848.60341	12.05103	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
SWC-BV-103	0	20241028_BRUV 5_L23_GX012823.MP4	2660	20241028_BRUV 5_R24_GX010091.MP4	2506	1.47926		-1.00000	10.82928	-10.43864	-968.85206	0.61015	0.59653	2.39829	1.10008	968.96880	0.71625								Sync		
SWC-BV-103	38	20241028_BRUV 5_L23_GX012823.MP4	57566	20241028_BRUV 5_R24_GX010091.MP4	57412	32.01309	1	26.09774	36.84565	-249.46367	-969.58681	0.61731	0.85965	2.40849	1.85801	1001.84245	14.28533	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
